Timestamp,Soilmoisture,Lightlevel,Temperature,Health_status
2025-03-01 00:00:00,50.0,596.0171514846834,23.268004736694667,Plant is healthy All Good!
2025-03-01 01:00:00,49.48494376129533,575.9954035375551,22.315530352213976,Plant is healthy All Good!
2025-03-01 02:00:00,47.9997633090939,743.9550646468663,26.306452002149616,Plant is healthy All Good!
2025-03-01 03:00:00,46.39011680453892,682.624267166237,25.58029626682676,Plant is healthy All Good!
2025-03-01 04:00:00,44.890928307982186,822.7077472160719,27.48510549835497,Plant is healthy All Good!
2025-03-01 05:00:00,44.26800680058218,855.4155238817904,26.88900916632001,Plant is healthy All Good!
2025-03-01 06:00:00,43.5055391858824,814.8796195972643,28.52081805072144,Too Hot Plant should be exposed to less heat
2025-03-01 07:00:00,42.96232290791066,1000.0,25.17080778075384,Plant is healthy All Good!
2025-03-01 08:00:00,41.22350869673838,767.9327230555627,26.03013882808911,Plant is healthy All Good!
2025-03-01 09:00:00,39.677179212305695,986.4921635458636,25.702796299575603,Plant is healthy All Good!
2025-03-01 10:00:00,38.5484527833261,843.569493103764,26.28981356458844,Plant is healthy All Good!
2025-03-01 11:00:00,37.663053882893244,569.3297992535411,24.83502789620159,Plant is healthy All Good!
2025-03-01 12:00:00,37.0948600001903,503.9223972196917,23.141058857387666,Plant is healthy All Good!
2025-03-01 13:00:00,36.1133267082107,265.04290039870614,18.827451570443053,Plant is healthy All Good!
2025-03-01 14:00:00,34.14120183158948,55.232214098566374,20.348186285394625,Low light Plant needs more light
2025-03-01 15:00:00,33.157780659219775,262.66328912903225,19.803017826274125,Plant is healthy All Good!
2025-03-01 16:00:00,31.494692713769883,0.0,17.99013178516834,Low light Plant needs more light
2025-03-01 17:00:00,29.910753538329978,87.48957331709863,15.87609543850717,Low moisture Plant needs more water
2025-03-01 18:00:00,29.09770601660536,103.88200625841301,18.62581939468558,Low moisture Plant needs more water
2025-03-01 19:00:00,27.944075407119463,0.0,16.63596216800789,Low moisture Plant needs more water
2025-03-01 20:00:00,25.95517120565336,86.5319930040857,19.306413068013697,Low moisture Plant needs more water
2025-03-01 21:00:00,25.22085407397357,0.0,18.116016589409604,Low moisture Plant needs more water
2025-03-01 22:00:00,24.463218559530446,424.78641242811005,18.874637894981507,Low moisture Plant needs more water
2025-03-01 23:00:00,23.350319202795347,433.65416036927246,19.85110785602403,Low moisture Plant needs more water
2025-03-02 00:00:00,21.381443490157224,550.469692009318,20.37782435376667,Low moisture Plant needs more water
2025-03-02 01:00:00,70.0,515.2103878884033,21.71231087034122,Plant is healthy All Good!
2025-03-02 02:00:00,69.4198375275644,670.6129344370897,26.066824818306184,Plant is healthy All Good!
2025-03-02 03:00:00,68.29814065772193,725.6085292147301,23.885087396833544,Plant is healthy All Good!
2025-03-02 04:00:00,67.28322020315409,1000.0,28.16075769206408,Too Hot Plant should be exposed to less heat
2025-03-02 05:00:00,65.30523149584567,969.7428022751164,26.216606534034472,Plant is healthy All Good!
2025-03-02 06:00:00,64.12260658694287,989.9136187778221,26.358797612786915,Plant is healthy All Good!
2025-03-02 07:00:00,63.05691576472912,789.5957629569879,27.018084460949577,Plant is healthy All Good!
2025-03-02 08:00:00,61.62018493150415,949.572588610238,25.860326377882984,Plant is healthy All Good!
2025-03-02 09:00:00,60.07445664524053,732.1484880171201,25.789860708136775,Plant is healthy All Good!
