Timestamp,Soilmoisture,Lightlevel,Temperature,Health_status
2025-03-01 00:00:00,50.0,514.5309984313843,21.871887747559878,Plant is healthy All Good!
2025-03-01 01:00:00,48.53042324918684,457.14285569019705,23.118182581086298,Plant is healthy All Good!
2025-03-01 02:00:00,47.532736643448075,868.3884807748025,26.404707873933393,Plant is healthy All Good!
2025-03-01 03:00:00,46.704924118484286,956.2201936605491,24.232395905633545,Plant is healthy All Good!
2025-03-01 04:00:00,45.44714070751667,904.7977684329205,27.72924586233113,Plant is healthy All Good!
2025-03-01 05:00:00,43.94038531387582,812.9246177964252,26.25288503963245,Plant is healthy All Good!
2025-03-01 06:00:00,42.27445845649293,800.0176831793433,27.37375319980121,Plant is healthy All Good!
2025-03-01 07:00:00,40.32914155084072,831.1512428927439,25.196468125528394,Plant is healthy All Good!
2025-03-01 08:00:00,39.75840753299488,980.8837827762562,27.909902688483374,Plant is healthy All Good!
2025-03-01 09:00:00,38.574690607022255,847.6694407901207,26.530467443606035,Plant is healthy All Good!
2025-03-01 10:00:00,36.72680337293088,550.7245039515655,24.639782242343756,Plant is healthy All Good!
2025-03-01 11:00:00,35.34434478616543,491.19912827207907,21.32215306529107,Plant is healthy All Good!
2025-03-01 12:00:00,34.1707005850406,452.2611788731315,20.490814293114582,Plant is healthy All Good!
2025-03-01 13:00:00,33.616204927813556,293.36532490951413,22.659322189021925,Plant is healthy All Good!
2025-03-01 14:00:00,32.42883435296493,356.3460309732153,19.82852726208406,Plant is healthy All Good!
2025-03-01 15:00:00,31.267600970286125,234.45500908448633,18.635748036908577,Plant is healthy All Good!
2025-03-01 16:00:00,30.53041416324789,0.0,18.6801909728168,Low light Plant needs more light
2025-03-01 17:00:00,29.904300895146392,194.40453078842881,18.092713052297572,Low moisture Plant needs more water
2025-03-01 18:00:00,28.11146758696914,78.58707368721275,16.515874422302655,Low moisture Plant needs more water
2025-03-01 19:00:00,26.28525982508652,93.11351791455519,16.891467386811552,Low moisture Plant needs more water
2025-03-01 20:00:00,25.291880704152092,0.0,17.31025812634093,Low moisture Plant needs more water
2025-03-01 21:00:00,24.673827424123314,232.49369272223868,16.582139462183424,Low moisture Plant needs more water
2025-03-01 22:00:00,22.90690552324458,339.9556245895355,18.08067461191034,Low moisture Plant needs more water
2025-03-01 23:00:00,20.90959388131273,201.81515442079322,21.850413469287506,Low moisture Plant needs more water
2025-03-02 00:00:00,70.0,534.4487414450941,20.0169212020042,Plant is healthy All Good!
2025-03-02 01:00:00,68.69849500100999,486.5555107311126,25.055479566900807,Plant is healthy All Good!
2025-03-02 02:00:00,67.76432632350301,879.4144493186552,23.1898721175122,Plant is healthy All Good!
2025-03-02 03:00:00,66.78315882354957,819.0097603655413,24.694622833350678,Plant is healthy All Good!
2025-03-02 04:00:00,66.11161298820076,752.8706398200201,24.665834162077985,Plant is healthy All Good!
2025-03-02 05:00:00,65.33409072318307,1000.0,26.244212831682574,Plant is healthy All Good!
2025-03-02 06:00:00,64.43257992338415,957.4682107711185,27.313078929266343,Plant is healthy All Good!
2025-03-02 07:00:00,63.67113097370106,915.7601266398519,26.79188562028065,Plant is healthy All Good!
2025-03-02 08:00:00,61.96845039995458,1000.0,27.008773389205505,Plant is healthy All Good!
2025-03-02 09:00:00,61.201099403884065,847.6653555560837,26.88487047190638,Plant is healthy All Good!
2025-03-02 10:00:00,60.24151644376678,766.4755151576775,24.542368021863556,Plant is healthy All Good!
2025-03-02 11:00:00,58.88990388341731,752.5824301109378,22.028230095009583,Plant is healthy All Good!
2025-03-02 12:00:00,57.587337228422115,301.2320746475144,22.339672477412073,Plant is healthy All Good!
2025-03-02 13:00:00,56.537845725055426,197.84759079843357,22.093189343275732,Low light Plant needs more light
2025-03-02 14:00:00,55.09990292154894,81.45474071709276,17.698438765623948,Low light Plant needs more light
2025-03-02 15:00:00,53.172868586311864,215.41979311848223,18.651623933915218,Plant is healthy All Good!
2025-03-02 16:00:00,51.292289232490425,0.0,18.756008577631746,Low light Plant needs more light
2025-03-02 17:00:00,50.3167200127364,0.0,18.040060836909163,Low light Plant needs more light
2025-03-02 18:00:00,48.72623029768876,128.82762879229904,17.954340707346415,Low light Plant needs more light
2025-03-02 19:00:00,47.73173065297852,0.0,17.671767861475363,Low light Plant needs more light
2025-03-02 20:00:00,46.10173824902372,92.80501430809414,18.23507661335148,Low light Plant needs more light
2025-03-02 21:00:00,44.314542895709394,0.0,19.74907993788496,Low light Plant needs more light
2025-03-02 22:00:00,42.90649894170386,51.70707451976625,20.852135422388425,Low light Plant needs more light
