Timestamp,Soilmoisture,Lightlevel,Temperature,Health_status
2025-03-01 00:00:00,50.0,313.69570784121026,21.107967206207448,Plant is healthy All Good!
2025-03-01 01:00:00,48.6277527196331,687.2240680708494,24.81748039605882,Plant is healthy All Good!
2025-03-01 02:00:00,46.68594275446429,622.6325148973493,24.815440218955334,Plant is healthy All Good!
2025-03-01 03:00:00,45.46604027083628,795.4909529114927,33.09071194443184,Too Hot Plant should be exposed to less heat
2025-03-01 04:00:00,44.356031528812416,986.1489981742939,31.176934544079025,Too Hot Plant should be exposed to less heat
2025-03-01 05:00:00,43.3789002154804,1000.0,32.78526573403396,Too Hot Plant should be exposed to less heat
2025-03-01 06:00:00,41.603680876555764,1000.0,29.652147562538623,Too Hot Plant should be exposed to less heat
2025-03-01 07:00:00,39.855912207233736,1000.0,31.269736231331752,Too Hot Plant should be exposed to less heat
2025-03-01 08:00:00,37.965705309287365,1000.0,29.498027824254507,Too Hot Plant should be exposed to less heat
2025-03-01 09:00:00,36.73746906087429,869.8262090481727,29.828393749759442,Too Hot Plant should be exposed to less heat
2025-03-01 10:00:00,35.596717132653325,645.2794714177029,29.87889591695725,Too Hot Plant should be exposed to less heat
2025-03-01 11:00:00,33.893344995540765,508.1271953104998,33.64905440450629,Too Hot Plant should be exposed to less heat
2025-03-01 12:00:00,32.09596343523076,472.891249432206,29.34588073409697,Too Hot Plant should be exposed to less heat
2025-03-01 13:00:00,30.547784649805003,273.8079607733968,29.561514761994655,Too Hot Plant should be exposed to less heat
2025-03-01 14:00:00,28.831810292668454,292.584033284185,27.13184676461868,Low moisture Plant needs more water
2025-03-01 15:00:00,27.249940865542364,190.6313840953275,31.083349283274842,Low moisture Plant needs more water
2025-03-01 16:00:00,26.07571993313047,0.0,30.531699478311417,Low moisture Plant needs more water
2025-03-01 17:00:00,24.535168231904912,36.97156940285106,17.303862048111853,Low moisture Plant needs more water
2025-03-01 18:00:00,22.88533786769285,0.0,15.049953953671704,Low moisture Plant needs more water
2025-03-01 19:00:00,21.19558300448396,0.0,16.43264965456336,Low moisture Plant needs more water
2025-03-01 20:00:00,70.0,0.0,19.444828174204872,Low light Plant needs more light
2025-03-01 21:00:00,68.76932663345355,283.25149567758007,18.42509119439572,Plant is healthy All Good!
2025-03-01 22:00:00,67.74160988683929,168.44078386227335,19.820054053057127,Low light Plant needs more light
2025-03-01 23:00:00,66.48836928942183,249.15338538357014,19.298192198232506,Plant is healthy All Good!
2025-03-02 00:00:00,65.93827620814191,381.63393840801484,23.849629037220712,Plant is healthy All Good!
2025-03-02 01:00:00,64.30747814546616,741.1434659502397,23.421260443077585,Plant is healthy All Good!
2025-03-02 02:00:00,63.603063186116806,769.6106122011918,23.549750204328546,Plant is healthy All Good!
2025-03-02 03:00:00,62.38766940096875,844.1776925920028,26.95186770907181,Plant is healthy All Good!
2025-03-02 04:00:00,60.55893628111715,1000.0,25.02071501747305,Plant is healthy All Good!
2025-03-02 05:00:00,59.488058048318955,785.3760988212014,28.31217849757037,Too Hot Plant should be exposed to less heat
2025-03-02 06:00:00,57.58275961096335,830.4445498184592,26.004719811083895,Plant is healthy All Good!
2025-03-02 07:00:00,56.465780528893,888.6797998409044,26.299622130873864,Plant is healthy All Good!
2025-03-02 08:00:00,55.45584895430984,849.0934571578297,25.658664037023893,Plant is healthy All Good!
2025-03-02 09:00:00,54.71874129404353,856.2331337646045,27.434505362615745,Plant is healthy All Good!
2025-03-02 10:00:00,53.14106826249856,936.538314330249,26.402769771121726,Plant is healthy All Good!
