Timestamp,Soilmoisture,Lightlevel,Temperature,Health_status
2025-03-01 00:00:00,50.0,690.8663089521118,20.5192959733528,Plant is healthy All Good!
2025-03-01 01:00:00,48.99440744350835,539.3941026442969,22.543844685582744,Plant is healthy All Good!
2025-03-01 02:00:00,48.45877936555568,918.842053528765,26.177644609823133,Plant is healthy All Good!
2025-03-01 03:00:00,47.17496955233991,813.9860478842508,26.284685863460048,Plant is healthy All Good!
2025-03-01 04:00:00,45.67432565021009,946.979872157995,25.244580474516255,Plant is healthy All Good!
2025-03-01 05:00:00,44.96655683858687,811.4600922212632,28.4149447467426,Too Hot Plant should be exposed to less heat
2025-03-01 06:00:00,43.07713508818752,810.1179686584296,26.738699545359143,Plant is healthy All Good!
2025-03-01 07:00:00,42.050243046841416,1000.0,24.98050479746244,Plant is healthy All Good!
2025-03-01 08:00:00,40.12916421940622,966.0837774108383,26.596431627440847,Plant is healthy All Good!
2025-03-01 09:00:00,39.36597709400988,1000.0,24.317911499021132,Plant is healthy All Good!
2025-03-01 10:00:00,38.17266034671624,643.0853857341967,26.440942952475652,Plant is healthy All Good!
2025-03-01 11:00:00,36.684118783574355,576.2293618449658,24.90021162341785,Plant is healthy All Good!
2025-03-01 12:00:00,35.769420042065256,334.7875958766095,21.412292701519622,Plant is healthy All Good!
2025-03-01 13:00:00,34.87799401081893,428.91867052123513,19.299911800399364,Plant is healthy All Good!
2025-03-01 14:00:00,33.97875517392029,276.84979183183697,20.379706777890867,Plant is healthy All Good!
2025-03-01 15:00:00,33.274662696253024,172.90761198405505,16.57961562081381,Low light Plant needs more light
2025-03-01 16:00:00,32.64157872572847,147.97774911900655,16.533256902318477,Low light Plant needs more light
2025-03-01 17:00:00,31.741142723211674,0.0,18.12342191304307,Low light Plant needs more light
2025-03-01 18:00:00,30.990200917039612,0.0,15.857473309406613,Low light Plant needs more light
2025-03-01 19:00:00,29.39918232468586,0.0,17.393206679641086,Low moisture Plant needs more water
2025-03-01 20:00:00,28.05287087692147,0.0,19.512009437276777,Low moisture Plant needs more water
2025-03-01 21:00:00,27.206297460282627,315.10776136915575,19.438585780794938,Low moisture Plant needs more water
2025-03-01 22:00:00,26.40729761932225,271.8861424892765,21.428497109433057,Low moisture Plant needs more water
2025-03-01 23:00:00,25.646074988527406,182.93729446048394,19.33016189091924,Low moisture Plant needs more water
2025-03-02 00:00:00,24.871349181351714,443.0269351820361,22.826096936392133,Low moisture Plant needs more water
2025-03-02 01:00:00,23.266881688106203,726.4938500323591,23.570601142386735,Low moisture Plant needs more water
2025-03-02 02:00:00,21.700929196526648,827.3280764990379,24.283712888556398,Low moisture Plant needs more water
2025-03-02 03:00:00,20.405061709561952,846.0174737678684,25.188207064533614,Low moisture Plant needs more water
2025-03-02 04:00:00,70.0,1000.0,27.856006540996987,Plant is healthy All Good!
2025-03-02 05:00:00,69.25979692756177,895.448002681298,26.176730983615386,Plant is healthy All Good!
2025-03-02 06:00:00,68.44486272586917,940.6717120474159,28.02714453730367,Too Hot Plant should be exposed to less heat
2025-03-02 07:00:00,66.7855410556694,916.6152304876248,25.200448551830018,Plant is healthy All Good!
2025-03-02 08:00:00,65.02419649678978,898.1873360615809,24.424546899611233,Plant is healthy All Good!
2025-03-02 09:00:00,63.189045060265855,672.1019915251183,27.313642322533326,Plant is healthy All Good!
2025-03-02 10:00:00,62.368124769899524,807.930464106207,24.71970566061536,Plant is healthy All Good!
